B cells,Dendritic cells,Endothelial cells,Epithelial cells,Fibroblasts,Monocytes and Macrophages,NK cells,PCs,PVL,T cells CD4,T cells CD8
0.045506604,0.11458206,0.08697723,0.26967114,0.0021746322,0.00018260189,0.13370268,0.00014250004,0.0370305,0.25162902,0.058401037
0.022867365,0.08067367,0.11169657,2.7071868e-05,0.14084795,0.0628217,0.015065563,0.35208294,0.006555113,0.15983866,0.047523357
0.43818507,0.010386322,0.03059677,0.00082862057,0.007305515,0.007940572,0.021175753,0.0038777615,0.0019274823,0.014399176,0.463377
4.8135444e-05,0.02888744,0.0012058131,0.82057416,4.003127e-05,0.0025100424,0.08954623,9.220954e-05,0.002668626,0.0013179958,0.053109262
0.001871231,0.085233755,0.10228904,0.0006750825,0.18058285,0.010634277,0.07222229,0.2720922,0.0825767,0.1606512,0.031171363
0.06261081,0.17682022,0.19103023,0.0052904245,0.18129407,0.032606836,0.001701691,0.1775555,0.1595715,0.002016609,0.0095021
0.0012160622,0.03637532,0.030226987,0.35946476,0.033765767,0.36627838,0.12305384,0.0010871699,0.024575569,0.0018183144,0.02213781
0.00088238943,0.00053139013,0.16521674,0.1104324,0.009366722,0.019401152,0.53797877,0.0006616342,0.120789476,3.7383592e-07,0.034739003
0.0013779148,0.01666534,0.0011661877,0.9533397,7.3831156e-06,9.789434e-05,0.005480502,4.0964213e-05,0.019435754,0.0022495254,0.00013876158
0.0035427853,0.090398215,0.056920007,0.22635527,0.00069525256,0.023110311,0.1631293,9.774581e-05,0.043857306,0.07929639,0.3125974
0.01909859,0.017352408,0.2676347,0.103657685,0.046689764,0.0060704113,0.10169609,0.06683372,0.34193757,0.028296087,0.0007329814
7.837108e-05,0.02325186,0.0018263606,8.785852e-07,0.011784416,0.36113954,0.14706579,0.4489221,0.004264244,0.0016229341,4.350441e-05
0.00017205585,0.009325663,0.0056820945,0.32556626,0.00021644178,0.28805792,0.12375175,0.002408544,0.027022036,0.00604419,0.21175304
0.0013165971,0.044076137,0.097738676,4.9944933e-06,0.375277,0.19736058,0.0052491855,0.0007577351,0.23654914,0.030926421,0.010743555
1.4648951e-05,0.00032954308,0.0017466167,0.8268621,8.74273e-06,0.0009931074,0.12009661,1.29329055e-05,0.0050435113,1.2691527e-05,0.04487954
8.276162e-05,0.002932283,0.009197563,0.828124,5.150627e-05,0.0070624417,0.012288798,0.006024282,0.13421576,2.0361624e-05,2.4322335e-07
0.22733366,0.13002275,0.21139613,0.00028585756,0.013837652,0.0040967828,0.02466166,0.019118236,0.009789177,0.054298155,0.30516
0.0036254718,0.15664546,0.08912461,0.015696842,0.14853618,0.10083278,0.023825295,0.42900902,0.009139989,0.023217803,0.00034656958
0.16039476,0.14010555,0.14423239,5.074698e-05,0.028932601,0.15544432,0.039672248,0.014953371,0.013420007,0.16464895,0.13814504
0.0027545756,0.016085915,0.0019252844,0.40643063,0.124430805,0.015637347,0.0022107654,0.1279104,0.28715378,0.0142305745,0.0012299155
5.4245284e-06,6.639684e-05,0.0003084853,0.9372988,6.565946e-07,0.002422307,0.0003201145,5.0544522e-06,0.059545763,2.5743534e-06,2.442208e-05
0.09525711,0.0024852296,0.012893534,0.78603005,0.00014781884,0.0014174207,0.044840056,0.0037143682,0.032359038,0.0003694498,0.020485984
0.35422856,0.06955717,0.0004947713,0.092403546,0.00030149112,0.0001420405,0.23623288,0.00011615336,0.24483398,0.0016153875,7.408706e-05
0.00025784888,0.09512689,0.027481716,8.0784105e-07,0.03780575,0.16784707,0.047442645,0.57376605,0.011878812,0.035828907,0.0025634735
0.0015482295,0.0028200562,0.026050562,0.61879385,0.00012410899,0.033375155,0.037604067,0.0008825992,0.010584541,0.053682417,0.2145344
0.0045644143,0.08477813,0.07337019,0.00023593497,0.19787362,0.17341733,0.039865095,0.07201882,0.08914444,0.18172908,0.08300301
0.00051807595,0.25349638,0.010016366,0.009728743,0.12106015,0.031641945,0.08073973,0.32532454,0.0045537837,0.13782841,0.025091935
0.00028668228,0.18206982,0.03896022,0.18738933,0.09456788,0.067028046,0.05633628,0.06651508,0.015890948,0.092263445,0.19869235
0.00078397105,0.008424048,0.0034067612,0.93208504,0.0008186484,0.0004996505,0.021170499,0.0011723756,0.013832716,0.00095552485,0.01685076
0.061669227,0.040814098,0.0030752472,4.045056e-07,0.01882421,0.38330394,0.09890324,0.38157958,0.0089232875,0.0021333955,0.0007733307
0.0694844,0.1389206,0.036682077,7.166763e-05,0.14771186,0.0990811,0.01148444,0.21812448,0.021492636,0.19391114,0.063035615
0.18581069,0.0820367,0.101563886,0.0028533977,0.08462623,0.0027797706,0.012077712,0.004580849,0.013825546,0.044047337,0.46579784
1.6439698e-07,2.9346909e-06,0.00011477835,0.9991946,2.1094871e-07,1.4497671e-05,0.00023479752,5.83217e-08,0.00042081243,6.120426e-09,1.720546e-05
0.0065198047,0.076988086,0.024489256,0.22049356,0.22935268,0.0014937315,0.070517,0.008287964,0.10321376,0.07708,0.18156415
0.021387162,0.10379261,0.110723995,2.5951993e-05,0.1388365,0.022311473,0.03324806,0.25398228,0.02302764,0.19476226,0.09790209
0.05684851,0.010570171,0.0022858023,1.8413142e-05,0.16245867,0.38561535,0.073845476,0.21521875,0.028120678,0.06407415,0.0009439728
0.556968,0.0017123797,0.008039183,0.0008674435,0.016970677,0.0027194116,0.0003923289,3.6154364e-05,0.0078148,0.062188167,0.34229147
0.02399319,0.15406239,0.06837771,0.030467646,0.06329403,0.0019438087,0.096226074,0.11722906,0.06688055,0.0829234,0.29460213
0.08393677,0.076355256,0.058360167,0.10908531,0.0727461,0.0015175645,0.49938494,0.039931893,0.040823705,0.0055873017,0.012271006
0.025875926,0.081610784,0.0041930936,3.2330058e-07,0.004944535,0.008533556,0.013439389,0.45007843,0.0053928024,0.4059131,1.8074372e-05
0.0057067275,0.06065177,0.09719615,0.00043289067,0.025109226,0.22958158,0.2013796,0.010802287,0.12786749,0.22013193,0.021140324
0.0024093096,0.0024534743,0.007422721,0.81163836,4.3756004e-06,6.9747875e-05,0.16997564,2.5813022e-05,0.0046805986,0.00017110708,0.0011487931
0.0010778082,0.035904087,0.038644757,0.008695247,0.08609766,0.06680079,0.1418469,0.2300489,0.027941642,0.22615702,0.13678518
0.0002062713,0.0020965342,4.0898893e-05,0.12496749,2.0114788e-07,0.84394723,0.00762365,0.0017477721,0.00075851113,0.018597377,1.3997632e-05
0.005195167,0.04459254,0.0077192388,0.63350326,3.0545314e-05,0.0001278637,0.03387063,6.3505363e-06,0.0056655267,0.0031480766,0.2661408
0.10572652,0.0119338175,0.030128961,0.03897232,0.0018321292,0.19991967,0.05834324,0.0032327203,0.017807113,0.014117026,0.5179865
0.04135272,0.080693714,0.22713321,1.199196e-06,0.12846956,0.010213767,0.019445058,0.31609988,0.03903938,0.11877711,0.018774379
0.034941856,0.002424283,8.7740285e-05,0.46153802,4.956395e-06,0.48497283,8.9665715e-05,1.4903449e-05,0.013355578,0.0017311763,0.0008389742
0.00813763,0.06312189,0.021190863,0.8329259,0.0001604048,0.0009701097,0.017346244,0.0001972655,0.055567324,3.0015357e-05,0.0003523083
0.0022126776,0.00076423807,0.05377659,0.52003264,0.00030075223,0.00018825753,0.24059138,6.0185303e-05,0.16142783,6.1865416e-05,0.020583471
0.0003959075,0.08022942,0.13355878,0.57364666,0.0058847736,0.009595568,0.06903884,0.05140476,0.07493417,4.215203e-05,0.0012690626
0.06899685,0.06908798,0.09955646,0.0016245785,0.036506392,0.01069783,0.03576604,0.2013531,0.02454998,0.2410742,0.21078655
0.00024432153,0.056650847,0.15130599,0.52014565,0.000113987066,2.5822172e-05,0.04995524,3.259912e-05,0.13205706,0.02070148,0.068766974
0.0023585397,0.029533366,0.0017160032,0.68577373,5.485568e-05,0.054637186,0.017708704,0.0009351117,0.20620781,0.00018566672,0.00088907353
0.038738824,0.005247496,0.018981084,1.8118699e-05,0.001006861,0.5536938,0.018395197,0.04707683,0.17367755,0.14076461,0.0023996634
0.017405987,0.14264196,0.30610448,3.833789e-08,0.02287456,0.12383358,0.02634807,0.000100565114,0.027407384,0.038545743,0.29473764
0.20360658,0.056652408,0.022125404,0.00042997696,0.021200536,0.013650501,0.006923625,0.08780496,0.008674626,0.053029858,0.52590156
6.997607e-05,0.00014350994,0.0006386349,0.8031505,3.7409853e-05,4.8624894e-05,0.0026620151,1.6661851e-06,0.19318157,3.0061112e-05,3.6052625e-05
0.007967635,0.008954699,0.005698706,0.32601786,0.019908998,0.08642958,0.30316824,0.015991336,0.21893314,0.0015102457,0.0054195523
0.071263336,0.056052476,0.058453105,0.00016367451,0.123548396,0.011265267,0.1693031,0.24370328,0.030667884,0.19455418,0.04102528
0.009722242,0.09204586,0.094759986,0.0011941213,0.063235685,0.0007923983,0.032654934,0.3146106,0.31625435,0.0713628,0.0033670093
0.020707063,0.013822166,0.020262115,0.10210428,0.2071816,0.030986408,0.032825455,0.30971387,0.17751381,0.08353155,0.0013516223
0.0064975615,0.024006354,0.4856245,5.9211375e-06,0.09852913,0.012433692,0.005379876,0.05878169,0.03861468,0.1688731,0.10125346
0.0505115,0.010152943,0.017553315,0.0009954112,0.07362795,0.32537356,0.061651487,0.0009632883,0.025616342,0.058660336,0.3748939
0.0012300422,0.13396889,0.09337876,0.15556103,0.00042808722,0.52798814,0.009868107,0.011191474,0.065196484,0.0011680706,2.0866659e-05
0.06588583,0.18638667,0.13606112,0.00010503356,0.1112608,0.0443917,0.018664503,0.0423455,0.04670036,0.273738,0.07446046
6.99089e-05,6.7865774e-05,0.00086906017,0.88898075,1.3620834e-05,0.00398969,0.09168399,6.201768e-06,0.0049083717,1.5986128e-05,0.009394564
0.043031253,0.0021320104,0.4737013,0.12556559,4.441235e-05,0.0050547565,0.0024475916,0.0071828226,0.33964187,0.0011842939,1.4108702e-05
0.0037780467,0.07367708,0.14079782,0.17197932,0.0036396137,0.37741476,0.092115656,0.00013719308,0.004062089,0.0011284195,0.13126996
0.0025877068,0.02313548,0.15383764,0.0024449886,0.104874104,0.15803772,0.08396423,0.070638746,0.14896187,0.1185565,0.13296105
0.057341907,0.06091033,0.1768595,4.67045e-06,0.044701375,0.06215649,0.0017400403,0.2803532,0.017551249,0.23350205,0.064879246
0.0007882177,0.0073904376,0.07671904,0.023653671,0.015300259,0.4844551,0.014599484,0.14814869,0.03816656,0.18777007,0.003008445
0.0004021502,0.000266131,0.00043900273,0.8546485,1.3120922e-05,0.024672013,0.041724265,0.00078359724,0.0113479085,0.00087953056,0.06482375
0.28203878,0.091427654,0.15606682,0.010813827,0.09480515,0.006034717,0.07214056,0.010088279,0.013329014,0.046123385,0.21713185
0.02904415,0.38813058,2.5682839e-05,0.23339729,0.0012593865,4.52018e-06,0.17066504,1.4794891e-09,0.15299623,0.024212144,0.00026494658
0.0007249234,0.015079318,0.0018119565,0.6845566,0.0001612495,0.24718691,0.03270084,1.1146494e-05,0.015543293,0.00050093216,0.0017227703
0.012051512,0.0371081,0.03154269,0.465078,0.0010876583,0.0008073175,0.21770506,0.00029356542,0.07489967,0.0055137845,0.15391262
0.00010325574,0.0135012865,0.0036379592,0.00010206539,0.0013280918,0.56457764,0.11156196,0.19725937,0.008741244,0.099083856,0.00010336282
0.02611477,0.08337465,0.107098445,3.971192e-06,0.12517658,0.103064746,0.033037283,0.3359552,0.018447261,0.09477626,0.07295084
0.043120287,0.12170133,0.016767433,0.026643336,0.030963771,0.043723244,0.06411281,0.20941374,0.063354455,0.22244877,0.15775079
0.0032400487,0.09803933,0.008825263,0.0072390023,0.107341215,0.0055020214,0.08167215,0.24799287,0.12787877,0.29720742,0.015061896
0.44376728,0.0180678,0.056871086,0.0006888885,0.018466493,0.013070104,0.11618107,0.024698662,0.009890099,0.11045716,0.18784131
0.014141156,0.055761985,0.004599158,5.984142e-07,0.09076255,0.05678921,0.022505153,0.3675604,0.011573101,0.3748333,0.0014733878
0.00083523325,0.0014839737,0.014380794,0.5488382,5.7379882e-05,0.32492483,0.034996733,0.0016744926,0.0640148,0.00859745,0.00019620798
0.00063769124,0.008804486,0.03760898,0.62316734,0.0008172402,1.4743097e-06,0.0038504265,3.8029822e-05,0.32481998,0.00011933972,0.00013499516
0.00076038385,0.0045586405,0.0038409932,0.89807916,0.039698843,0.0013641559,0.009017812,0.00736903,0.031744704,7.018664e-05,0.0034960718
0.05579083,0.034980804,0.023943193,1.6470029e-06,0.07065801,0.1391724,0.004622289,0.5862772,0.000846367,0.08095817,0.0027491336
0.027774848,0.040816046,0.12147686,0.0009965108,0.068102315,0.09113953,0.18634188,0.34891826,0.028920986,0.06427577,0.021237
0.04453339,0.14718288,0.034727525,0.4106223,0.017428188,0.0029251538,0.028533785,0.052265752,0.15847442,0.015944403,0.08736218
0.0036866288,0.07224784,0.014635049,0.12969531,0.0007326567,0.5193754,0.0065876306,0.19628999,0.05546979,0.0011945772,8.511672e-05
0.004030755,0.2911069,0.0046385685,5.508867e-05,0.22437777,0.088538006,0.040255427,0.21585488,0.09020098,0.04063466,0.00030703735
0.00045710418,0.07943373,0.016260691,6.501788e-07,0.032570817,0.08707986,0.016337546,0.70977247,0.0068261195,0.05016751,0.0010934977
0.0006780274,0.000777098,0.0022721062,0.88930786,2.8308434e-05,0.0013869468,0.03020365,0.0004977919,0.05135394,1.6890775e-05,0.023477294
0.043356124,0.09393601,0.091469295,0.002902211,0.028886622,0.017324103,0.23377696,0.13143873,0.009041343,0.2975096,0.05035905
0.36081904,0.07447275,0.035568807,3.3773176e-05,0.028005254,0.004232807,0.0077479603,0.01047334,0.0013949656,0.26469696,0.2125543
0.17249054,0.074732855,0.20273317,7.4215386e-05,0.0052853567,0.0016369722,0.11502927,0.0040491493,0.0073747877,0.23389974,0.1826939
0.08596701,0.14073162,0.00065104343,0.741542,0.00010476741,0.0004259171,0.021934237,1.757857e-05,0.007670748,4.8497193e-05,0.00090662047
0.0031831672,0.0057813264,0.0056066616,0.44141886,0.004308407,0.0013675056,0.26790226,0.16939442,0.08887882,0.0037986578,0.008359907
0.00013142159,0.0034655004,0.02550216,0.69673,0.00017263804,0.0033241892,0.018231893,0.00079486007,0.0059007355,0.008750566,0.236996
0.00051488786,0.021239221,0.04342981,0.5764132,0.00021740865,0.0025814353,0.026789024,0.00091179775,0.0727956,0.026370147,0.22873753
0.00016844888,0.076618105,0.29295617,0.15492474,0.0074946648,0.053232934,0.0141684655,0.06419381,0.0041866046,0.07513492,0.25692114
0.0019528882,0.0026166507,0.0030044888,0.43803194,6.442782e-05,0.20221862,0.1748123,0.001210009,0.014905828,0.15259996,0.008582891
0.05943979,0.10251378,0.002928435,2.2715328e-07,0.011508524,0.44067648,0.105779484,0.26073945,0.010715322,0.005233247,0.00046522843
0.00027336934,0.07047267,0.2227377,1.7058376e-07,0.036737736,0.027031336,0.006711293,0.4180838,0.006975866,0.15168561,0.05929051
0.007113311,0.085784875,0.096002586,0.0061350726,0.066315204,0.020217055,0.17176487,0.23947759,0.08185503,0.19325802,0.032076363
0.0012829101,0.0051926514,0.44162434,0.22188745,0.0002146102,0.060523927,0.0036137165,0.08191771,0.1409913,0.042706646,4.4713903e-05
0.054901663,0.005458038,0.002135368,0.8046969,0.0010857211,1.6928048e-05,0.10064152,0.00017907315,0.016794031,0.00041023243,0.013680493
0.0011035466,0.055536106,0.15828893,1.3775864e-08,0.19606237,0.31452602,0.045160204,0.006584798,0.18022206,0.042282086,0.00023385293
1.6179616e-05,0.0006336225,0.0011641118,0.22315994,9.3217895e-05,0.62503994,0.002130022,0.0023983433,0.14428085,0.0010837192,4.0570896e-08
0.0028361278,0.06875895,0.15481524,0.039115395,0.01369685,0.1670818,0.087138824,0.16531926,0.07280413,0.08055988,0.1478735
0.006520132,0.0401015,0.05238177,0.0067367405,0.07994876,0.020499492,0.023970429,0.44137487,0.0062673297,0.26133215,0.060866807
0.008471602,0.16450416,0.32570398,3.143783e-09,0.010637177,0.2098107,0.055847052,4.117847e-05,0.017296951,0.040125154,0.16756201
0.0065369625,0.037986904,0.12057094,0.0027983128,0.11376753,0.13988456,0.07372989,0.15980208,0.04081334,0.073121145,0.23098838
0.014483784,0.25342983,0.10636471,0.0029719938,0.031614993,0.001537384,0.0055944314,0.43439382,0.007467227,0.12793031,0.01421149
0.0146154445,0.1274483,0.11551428,2.054128e-06,0.040811226,0.022564972,0.00039545321,0.0378408,0.0034819783,0.2841547,0.35317075
0.013735458,0.051970012,0.076480046,0.45325997,0.008885408,0.0039789733,0.23703514,0.0002741205,0.018047953,0.009417608,0.12691529
0.0007411585,0.009006153,0.07864042,0.5330864,0.054138515,0.03764336,0.007100827,0.017249234,0.2612034,0.0010727494,0.00011776452
0.19829972,0.051914897,0.083514385,4.64301e-06,0.06888405,0.024301538,0.088357076,0.061366234,0.12450395,0.27323142,0.025622107
0.014483599,0.06050631,0.4923854,6.8815615e-07,0.0049130605,0.025352648,0.050675694,0.00011994839,0.01833615,0.058983028,0.27424347
0.052215695,0.0028806985,4.8660913e-05,0.00023634173,3.1298293e-06,0.7478753,0.13068983,0.00097006327,0.0026144404,0.062459104,6.7811684e-06
0.011965335,0.026596412,0.07646757,5.4266486e-05,0.0179618,0.0006344652,0.0339083,0.12994842,0.12265219,0.4479485,0.13186271
0.3056584,0.10510698,0.037017673,0.00013563584,0.0034126015,0.00053143763,0.0055492823,0.16144189,0.0030138586,0.23649827,0.14163403
0.00089496165,0.027524404,0.0064951563,0.7144202,0.026696201,0.0012225572,0.12504767,0.066106565,0.024160191,0.00014413241,0.0072879763
0.22001922,0.045016527,0.029444143,0.0078083174,0.055444233,0.009580927,0.027216783,0.3824387,0.012666253,0.11447698,0.09588794
1.3542365e-05,0.17531484,0.42904186,1.5388137e-09,0.08280629,0.07061048,0.015671542,0.0005358765,0.071086936,0.1137924,0.04112629
0.0023805522,0.10168549,0.081146225,1.209421e-06,0.022902258,0.21102154,0.053149514,0.50902677,0.013943441,0.0024957266,0.00224733
0.12734124,0.1441801,0.231835,0.00070859236,0.07806425,0.21109179,0.02693756,0.03337542,0.040139683,0.09983664,0.0064897733
0.26716414,0.086320594,0.017124267,0.060870577,0.12398079,0.0010866758,0.09835382,0.09119509,0.03672584,0.1958668,0.021311477
2.9482742e-05,0.00567838,0.00079471426,0.25097543,0.00326445,0.1390845,0.0023735308,0.13589531,0.42229533,0.039607316,1.608217e-06
0.0035813039,0.08324441,0.043869317,0.12346979,0.064828835,0.009186036,0.11490621,0.31910354,0.05900634,0.048841394,0.12996279
0.008519749,0.025880212,0.21318862,1.0888883e-07,0.029162727,0.48977956,0.0036048498,0.004638446,0.060356393,0.16448693,0.00038239761
0.002329618,0.011082857,0.45126435,1.7437051e-08,0.090610296,0.06559981,0.030631231,0.025702246,0.21680748,0.09808802,0.007884077
0.3954325,0.016962456,0.0004489893,1.647389e-08,3.6351557e-05,1.044163e-05,0.003882479,1.6013079e-06,9.556205e-05,0.57356393,0.009565661
3.977049e-05,8.652628e-05,0.0032717313,0.82354635,4.8295287e-06,0.00034345197,0.14301181,7.22303e-06,0.0035017815,1.5179599e-05,0.026171248
0.22036956,0.066574134,0.0940397,3.300436e-05,0.003182522,0.001752035,0.014099275,0.16562307,0.0025084885,0.03563461,0.39618364
3.469146e-05,0.0011787554,0.0002500979,0.85341656,1.4005757e-05,0.12319137,0.019675476,6.993615e-07,0.0021406186,1.4573401e-06,9.6223615e-05
0.0067344783,0.153743,0.014149935,0.098225325,0.18484563,0.020432528,0.06616635,0.089831814,0.16868201,0.12591287,0.071276076
0.034757186,0.023255441,0.0971419,0.51095694,0.009494179,5.0333467e-05,0.040178142,0.0001407051,0.041273978,0.10811956,0.13463162
0.036537725,0.1631935,0.031337116,0.0049468377,0.0028412498,0.05973816,0.015287356,0.00088766566,0.021599669,0.49930102,0.16432971
0.0003452928,0.092587695,0.024139794,4.2775636e-07,0.059814434,0.1408357,0.04122819,0.59578335,0.0105924085,0.02904619,0.0056265467
1.0901188e-05,5.7088473e-06,0.0002072433,0.8171558,3.179992e-06,1.1664667e-05,0.0003383235,1.9534423e-07,0.18226665,5.7372038e-08,2.9602853e-07
0.026591556,0.027762506,0.065021366,0.0005797043,0.16929394,0.0076544816,0.073889196,0.29833114,0.05834201,0.2583217,0.01421239
0.05334223,0.05237743,0.15979898,0.0027098323,0.060680058,0.01573773,0.12678576,0.18203315,0.19357045,0.1222696,0.030694805
0.060087115,0.028197248,0.16762428,0.24576232,0.001760981,0.0009854706,0.18883982,0.00021284005,0.111023076,0.031888045,0.16361876
0.0077594626,0.008906507,0.035076268,0.553754,0.011373437,0.14961076,0.018992387,0.119642794,0.08605554,0.008630889,0.0001979837
0.019760454,0.22026648,0.08414564,1.0132075e-06,0.026606852,0.18208528,0.044237576,0.27694225,0.012321297,0.068090364,0.06554282
8.7964785e-05,0.015072428,0.00017421813,0.19325599,6.0312548e-05,0.34627366,0.21327256,0.0004597108,0.002529537,0.00092061237,0.22789302
0.056465454,0.06787354,0.29300478,2.2353513e-05,0.033072192,0.0011374094,0.013537663,0.009008811,0.03101651,0.27989623,0.21496509
2.0325651e-05,0.00025149857,0.0054570837,0.80551064,1.0674775e-05,1.3022894e-05,0.0016791469,2.3433142e-06,0.18699756,4.1634186e-05,1.6031287e-05
