B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,Normal Epithelial,PVL,T-cells
0.000125659,0.117227435,0.79456854,0.014471019,3.0640607e-05,0.028914148,0.025682038,0.018980458
0.04939322,0.0033865902,0.3331465,0.05803691,0.04435389,0.4182771,0.09060408,0.0028017105
0.00091174134,0.001015606,0.59861964,0.00062326604,1.7783274e-05,0.3171529,0.07825063,0.0034083943
0.19840534,0.033317536,0.14596488,0.03571966,0.3104812,0.070301875,0.09695994,0.108849615
0.02103671,0.00023035718,0.19169894,0.015850954,0.00071381376,0.7242204,0.028814722,0.017434198
0.071557775,0.005023364,0.1452532,0.040479336,0.05334273,0.37639078,0.2780681,0.029884756
0.016289242,0.120810896,0.21283814,0.1247952,0.2164528,0.0015152268,0.1978465,0.109451964
0.0044659064,0.0003327853,0.37426263,0.00787003,1.39259955e-05,0.39883715,0.21382129,0.00039628148
0.10930866,0.42211592,0.003903966,0.2632622,0.008716145,0.0019421652,0.15793821,0.032812726
0.28934804,0.16830646,0.1893908,0.012169602,0.015724063,0.06639106,0.22359389,0.03507609
0.17435636,0.0001386961,0.015532081,0.0049105575,0.0062778275,0.5501455,0.1927177,0.055921316
0.19718742,0.0014151612,0.11432559,0.0013322517,0.13215087,0.29474542,0.24532878,0.013514509
0.12357742,0.12681021,0.0055037187,0.26420325,0.07711642,0.073598295,0.20545363,0.123737045
0.2180478,0.20599353,0.0013201954,0.04339051,0.1877757,0.00056786626,0.19497652,0.14792788
0.34174815,0.0004502084,0.018816238,0.037264653,0.18237217,0.35502163,0.032892123,0.031434834
0.19383404,0.12173809,0.021801028,0.14237535,0.19392818,0.0019851548,0.1676346,0.15670352
0.03415417,0.059245806,0.015814714,0.08607009,0.2795974,0.20392151,0.01291734,0.30827898
0.19164395,0.06604161,0.00097236474,0.22275802,0.32951027,0.0015316504,0.052294027,0.13524817
0.31385747,0.30062616,0.005731808,0.009165632,0.22724551,0.00085264246,0.0073750606,0.13514574
0.030414158,0.0014766556,0.16351053,0.17928183,0.12855421,0.37420273,0.09672415,0.025835779
0.000781285,0.16349474,0.46410292,0.037927803,0.017612746,0.12263659,0.040599044,0.15284492
0.00023420442,0.34479785,0.42022198,0.013454679,0.0014475372,0.0003780216,0.036954332,0.18251142
0.00012759313,0.32849914,0.4020592,0.11427049,0.00013414324,0.010855929,0.13020343,0.013850044
0.095758215,0.0049091214,0.039136134,0.017310554,0.3171112,0.42139876,0.08078637,0.02358967
0.0053389156,0.00034222146,0.15551873,0.0037367395,4.9617185e-05,0.53489155,0.29950452,0.0006176645
0.00638259,0.08681872,0.077855855,0.15933758,0.21528015,0.3390786,0.02692489,0.08832157
0.14648576,0.028995937,0.5544746,0.012837424,0.0027052206,0.16356817,0.07264434,0.018288616
0.16196534,0.12532541,0.009949658,0.15407227,0.21841449,0.015660996,0.10847975,0.20613211
0.31949064,0.06650721,0.0050269654,0.061353356,0.21929517,0.00505645,0.04981637,0.27345383
0.00015490044,0.052819934,0.7383177,0.13918257,0.008421972,0.034343272,0.020258322,0.0065012956
0.25409338,0.14681374,0.0064427364,0.005237219,0.2416643,0.004954989,0.032397773,0.30839586
0.39174557,0.40867272,0.00196814,0.18604733,0.0022602282,0.0046458747,0.0033743314,0.0012857843
0.23791808,0.15364966,0.011954349,0.086908415,0.172559,0.1277021,0.13174427,0.07756415
0.011182608,0.0014109223,0.22904477,0.030473176,0.0005485519,0.60739344,0.040955104,0.0789914
0.25650674,0.1307933,0.120369844,0.004600399,0.14421542,0.24137151,0.026526663,0.07561611
0.17294347,0.08276958,0.014741719,0.032410547,0.06715067,0.0003401448,0.27336925,0.35627463
0.26662344,0.10304729,0.12109733,0.047346342,0.094327286,0.26814792,0.04706895,0.052341472
0.15857631,0.047289588,0.2643327,0.21159199,0.011817193,0.14761163,0.15663755,0.0021430168
0.0011337644,0.028645888,0.7064657,0.13987738,0.00151535,0.11126416,0.0068717482,0.0042259106
0.012027088,0.06643666,0.15055172,0.0178859,0.0044593746,0.452992,0.18776277,0.10788448
0.28088272,0.09610672,0.038327113,0.17194279,0.17330348,0.03594149,0.06989445,0.13360119
0.19795318,0.20499209,0.23510197,0.0176155,0.04009358,0.0024294343,0.14994602,0.1518682
0.22398156,0.17168826,0.05981694,0.13749465,0.16994584,0.0016560302,0.06684174,0.16857497
0.051126122,0.068858676,0.35305157,0.0015089705,0.0021159428,0.44676185,0.07511239,0.0014644878
0.14070773,0.08387623,0.1284749,0.0022590426,0.10373768,0.34168145,0.16487454,0.034388464
0.0038333056,0.09754358,0.6843275,0.06791166,0.09976325,0.0013872918,0.014744317,0.030489102
0.0002276148,0.18836664,0.4518891,0.005637279,0.0031292073,0.00022322629,0.21154374,0.13898326
0.07961531,0.00096027285,0.11733746,0.0018559138,0.10361838,0.50588393,0.18910713,0.0016216319
0.18499629,0.26991984,0.01916139,0.13497725,0.08415239,0.012571231,0.14898622,0.14523542
0.18150967,0.0023442141,0.09117046,0.10246122,0.050349444,0.4200807,0.0526823,0.099402
0.008529519,0.003937047,0.4695329,0.011719901,1.9222916e-05,0.48289418,0.014372836,0.008994369
0.021177365,0.22797999,0.23246723,0.029143287,0.24512187,0.00012880072,0.117505565,0.12647589
0.12074777,0.012429119,0.07892896,0.023243029,0.025432428,0.62369555,0.057140723,0.058382466
0.0034693033,0.0053598867,0.34427613,0.001255039,5.567922e-06,0.42586082,0.09370874,0.12606451
0.00015017358,0.40437803,0.49761677,0.0038583705,0.055953965,0.0002467443,0.026878482,0.010917565
0.2852774,0.1251725,0.10748689,0.12856394,0.017607195,0.002208049,0.066572316,0.26711166
0.2535154,0.00022221445,0.0760762,0.021644836,0.0010608032,0.62903255,0.016534388,0.001913547
0.18104407,0.0046350798,0.027400985,0.09612267,0.23148906,0.24642447,0.028643709,0.18423998
0.0010858015,0.25439763,0.3910155,0.023602039,0.1647104,0.01866108,0.07607829,0.07044925
0.000115980234,0.2521748,0.21304555,0.22484133,0.0026358045,0.00077988626,0.27401972,0.032386918
0.18298903,0.08646587,0.027942883,0.004351351,0.06332762,0.36887026,0.014347983,0.25170502
0.048599903,0.008757096,0.007786488,0.14111888,0.013288528,0.63309205,0.13873672,0.008620312
0.3884852,0.017944882,0.0048214905,0.10203645,0.06054852,0.034595527,0.13929635,0.25227162
0.2551584,0.11440012,0.104387276,0.016257226,0.0687862,0.004280723,0.102107316,0.3346228
0.29146436,0.08916044,0.03244666,0.0035963266,0.0616374,0.22785434,0.027070846,0.26676965
0.29295778,0.14006528,0.0016166808,0.035730623,0.18928275,0.00031241865,0.037120927,0.30291358
0.36533287,0.1272884,0.13784748,0.016224643,0.054654714,0.2010546,0.04045299,0.05714422
0.0051333047,0.00041109632,0.45163935,0.000113580216,5.1582716e-05,0.43911904,0.10297675,0.00055523356
0.16343242,0.0025324114,0.007888503,0.17618138,0.2295388,0.23984216,0.020559557,0.16002479
0.01249644,0.0068262313,0.10407343,0.21062756,0.05674536,0.31944928,0.28710312,0.0026786602
0.00038502243,0.2600045,0.30268055,0.15590474,0.0937224,0.008703947,0.025016682,0.15358217
0.15706792,0.15901054,0.002320982,0.29482004,0.011588987,0.00016783191,0.2531175,0.12190616
0.13246036,0.044124912,0.01103016,0.33382377,0.00021223217,0.23998594,0.2380832,0.00027945958
0.045631055,0.117506586,0.16769806,0.22367224,0.29283816,0.05813592,0.067787685,0.0267303
0.07170081,0.16235098,0.1904436,0.11111076,0.044191927,0.24746656,0.11684398,0.055891357
0.0069967774,0.3342405,0.36234665,0.032059815,0.12083148,0.0018014278,0.09643988,0.04528346
0.24463183,0.06919417,0.002251691,0.33963647,0.09658832,0.0010387796,0.03480483,0.21185386
9.051444e-05,0.12343664,0.82601136,0.0027721545,0.0018358628,0.0062360335,0.037934832,0.0016825605
0.0008445624,0.0002967769,0.044734128,0.020813998,0.0015218129,0.88156205,0.042860545,0.0073660854
0.26610848,0.013978538,0.029842282,0.017784186,0.19869196,0.27872893,0.09666283,0.09820279
0.1315297,0.001933286,0.09051817,0.32842875,0.23086604,0.096595876,0.066900685,0.053227466
0.06319721,0.021727623,0.3062732,0.06604528,0.029485617,0.3616764,0.14234649,0.009248182
0.069480486,0.032438993,0.029148329,0.0707783,0.25026986,0.341372,0.14555591,0.06095612
0.3161801,0.29685348,0.045428704,0.106312834,0.12689017,0.0014919811,0.05037913,0.05646368
0.0079468,9.992896e-05,0.0032580402,0.00091057573,0.13372779,0.8455964,0.0076731504,0.0007873598
0.0003806897,0.13916653,0.5326934,0.050423995,0.1838612,0.0013072931,0.08215366,0.010013303
0.06732199,0.0070004147,0.091390654,0.0011818984,0.04698458,0.50518626,0.15983106,0.12110317
0.14928323,0.024793694,0.031055905,0.006101017,0.2486766,0.30636546,0.16564298,0.06808112
0.11238526,0.22518122,2.8590177e-05,0.13001189,0.0057285605,0.04819256,0.18724748,0.29122442
0.34384787,0.023660997,0.07837389,0.023258371,0.2662994,0.029992951,0.19393724,0.040629264
0.25237,0.14526105,0.135714,0.018263323,0.21319851,0.031953357,0.18619123,0.017048541
0.15065293,0.004622018,0.29669523,0.06716309,0.11907054,0.16037449,0.056313112,0.14510855
0.0007910132,0.38569957,0.3173703,0.0056268354,0.008704641,0.0001531309,0.025657417,0.25599712
0.19414407,0.08806814,0.009959036,0.2940185,0.045661762,0.1529992,0.15065992,0.06448933
0.1896366,0.3560477,0.23122606,0.16984302,0.00016161503,0.0017012378,0.041554872,0.009828852
0.0009862582,0.050333552,0.7351303,0.0034373675,4.6508194e-05,0.14818177,0.019697405,0.04218684
3.723152e-05,0.3901065,0.3309976,0.0033000028,0.006041025,0.00011040618,0.019945508,0.24946183
0.08759472,0.07861249,0.08669046,0.038733542,0.11207265,0.24691612,0.20970711,0.13967289
0.00020378284,0.1860601,0.6510719,0.00053130044,0.035578568,0.022114065,0.030720716,0.07371959
0.16058768,0.011685029,0.090873666,0.074283436,0.003690572,0.5284169,0.12021537,0.010247326
0.0005603314,0.2875714,0.5551358,0.015933458,0.06393275,0.0027866857,0.016007245,0.058072362
0.06461867,0.001441133,0.28625494,0.004819757,0.00055293,0.439276,0.20225832,0.0007783169
0.10162601,0.00083751976,0.49083847,0.0010715607,0.0070297965,0.31066373,0.08668703,0.0012459289
0.01995551,0.1777322,0.24761769,0.07814669,0.029414106,0.3816666,0.054036744,0.011430501
0.1522106,0.015049404,0.018955769,0.11579602,0.26305556,0.24365215,0.0265884,0.16469206
0.045513324,0.010377089,0.112039745,0.12901418,0.13887446,0.1964098,0.03185367,0.33591768
0.20763522,0.09827029,0.031123046,0.11813527,0.12722334,0.08473555,0.12160413,0.21127306
0.17246535,0.15519239,0.10605788,0.0028920895,0.11313968,0.10581901,0.08401758,0.26041603
0.013291669,0.009928841,0.39077398,0.009575607,5.8361114e-05,0.4514799,0.08838764,0.03650399
0.0010450596,0.1077335,0.2846244,0.008856797,0.11389196,0.00083894905,0.2240976,0.25891176
0.0014871856,0.13158447,0.42258847,0.13668403,0.03666703,0.01180413,0.16782591,0.09135878
0.21745163,0.07711536,0.0319816,0.06123476,0.23567155,0.17097196,0.0469106,0.15866256
0.18033731,0.076548606,0.25679445,0.112984665,0.027478876,0.28188407,0.06275607,0.0012159861
0.00026821697,0.37220827,0.444148,0.002276827,0.0012149093,0.0017993972,0.004873387,0.17321093
0.0006234156,0.35881427,0.4656074,0.0025454785,0.12687442,0.0017234617,0.020527435,0.023284202
0.12447476,0.040321406,0.15624207,0.16311246,0.12470848,0.29378492,0.0028490904,0.0945068
0.060786955,0.01011371,0.0032460936,0.012198355,0.3696187,0.2561375,0.04525139,0.24264732
0.12491753,0.22522786,0.0018647873,0.013436363,0.27648354,0.0014972776,0.026101768,0.33047086
0.21368954,0.10144846,0.00032099703,0.13454342,0.18919541,0.0017248807,0.19259846,0.16647884
0.0009777276,0.00045350616,0.20040816,0.08261942,0.06195019,0.5810906,0.07188485,0.00061547017
0.22726206,0.24309099,0.0038670707,0.06447306,0.17291085,0.08010988,0.05261813,0.15566796
1.9504138e-05,0.30826664,0.30361608,0.12696208,0.15389864,0.083816744,0.0045207646,0.018899592
0.16571292,0.14995152,0.05903348,0.118971504,0.034822,0.3123854,0.0399429,0.11918029
0.001884708,0.20269947,0.22752047,0.025068864,0.35264507,9.207685e-05,0.060723178,0.1293661
0.42102885,0.05138125,0.01033194,0.002424672,0.16509804,0.14606956,0.016823864,0.18684183
0.026906649,0.21260217,0.44338912,0.04529819,0.12631416,0.008708337,0.023915567,0.11286582
0.13736254,0.046119705,0.18604122,0.059528656,0.0694284,0.34400955,0.14004159,0.017468337
0.015954597,0.00037917818,0.33270103,0.0030319602,0.00046541324,0.50880224,0.1338519,0.004813674
0.002734544,0.41860455,0.5065346,0.016316943,0.043425635,0.00030012435,0.007746048,0.0043375674
0.00021740462,0.376342,0.30308872,0.033314835,0.0005573102,0.000112778594,0.14239886,0.14396809
0.41310203,0.08077256,0.0012193137,0.010403608,0.06090213,0.1703338,0.009884436,0.25338215
0.10259798,0.027519975,0.051618744,0.010579962,0.21821937,0.4598583,0.03769126,0.09191443
0.23142248,0.165868,0.0047189323,0.27992043,0.069357045,0.00086440274,0.23132278,0.016525954
0.1226161,0.055861495,0.052606523,0.017786123,0.19973691,0.3636107,0.18104553,0.0067366464
0.0009774568,0.2467104,0.3113404,0.104812294,0.13954532,0.018574197,0.15268253,0.025357412
0.001393567,0.06350054,0.47501364,0.029656358,0.00047652188,0.24127878,0.1849663,0.0037142897
0.3228781,0.12142135,0.021379145,0.07891516,0.13979982,0.13422291,0.065329894,0.11605366
0.12114762,0.029382907,0.006004663,0.02550961,0.21019226,0.22512224,0.058287606,0.3243531
0.29878384,0.13554347,0.1023622,0.16188371,0.012108432,0.07361678,0.10285441,0.11284716
0.17971466,0.007369305,0.043421324,0.119859986,0.018671907,0.6244867,0.0049694716,0.0015066704
0.0004647437,0.0059791883,0.640816,0.0037899036,8.374743e-05,0.19737251,0.14902918,0.002464751
0.037925005,0.00265307,0.018959126,0.15941706,0.2381449,0.40407008,0.118675694,0.020155016
0.00930857,0.074078105,0.5816706,0.07681469,0.0060722767,0.1023839,0.1408613,0.008810622
0.3255855,0.17036356,0.004060426,0.0048001516,0.33332968,0.010630649,0.011386174,0.13984384
0.013299643,1.7980228e-05,0.045121692,0.052661918,0.08601131,0.7982851,0.003964066,0.00063827843
0.0048449016,0.22066659,0.50061315,0.0005901507,0.06701659,0.19110353,0.006465371,0.008699783
0.108634084,0.15509507,0.011334348,0.120366104,0.15986222,0.1758206,0.05411095,0.2147766
0.0011183257,0.0016211352,0.25362852,0.0877022,1.8322246e-05,0.34474075,0.29175523,0.019415505
0.006490937,0.28482458,0.4441309,0.0009816601,0.017792922,0.009473638,0.13862705,0.09767835
0.14883648,0.06862676,0.24455188,0.02314216,0.10346958,0.24921486,0.08291924,0.079239056
0.03471627,0.08278498,0.16394314,0.1193226,0.39280236,0.041007876,0.06371233,0.10171045
0.041827362,0.007258121,0.24905518,0.030482661,0.0003419713,0.41845903,0.20085633,0.05171937
0.40703565,0.0097065335,0.03232809,0.040541008,0.1462876,0.2425277,0.10095599,0.020617511
0.14097953,0.30104855,0.1905188,0.004170965,0.0061866324,0.28266066,0.06496804,0.009466797
0.019535165,0.023444816,0.06094521,0.0016724084,0.08985284,0.47309387,0.32927,0.0021857137
0.0009013898,3.90782e-05,0.2128089,0.0025567273,0.0001457225,0.6521611,0.07172744,0.05965962
0.19852637,0.06953731,0.00020334516,0.16423461,0.025849907,0.17519067,0.2703151,0.096142694
0.22601609,0.024960896,0.086514294,0.0040545594,0.33864695,0.18334077,0.12556055,0.010905903
0.022459012,0.00088539656,0.13263544,0.008667012,0.119983025,0.4293496,0.28335136,0.0026692036
0.07477389,0.19754583,0.22531138,0.04962743,0.14770904,0.113623016,0.035745416,0.155664
0.311296,0.0015484663,0.0009910292,0.040584635,0.1508376,0.35835886,0.039076783,0.097306654
0.08705732,0.25465155,0.15262447,0.16728032,0.054381616,0.113960996,0.016567696,0.15347601
0.13159302,0.16119319,0.027761078,0.18720888,0.2520266,0.008576576,0.12111086,0.1105298
0.09730774,0.14721379,0.2017189,0.042116016,0.1980044,0.008485301,0.025771532,0.2793824
0.039377782,0.06485319,0.30582076,0.10390577,0.13397911,0.28331754,0.008887812,0.05985804
0.26021802,0.073692866,0.05720864,0.04341399,0.20891559,0.1341469,0.09741376,0.12499023
0.007322794,0.0032629329,0.08938085,0.0033005949,0.03918697,0.43154758,0.2951481,0.13085023
0.027752627,0.011756545,0.17770544,0.36974072,0.061719038,0.19955207,0.038172062,0.113601476
0.27472323,0.092853144,0.09241697,0.0518532,0.077507064,0.0031396758,0.026161673,0.38134497
0.25424036,0.0848199,0.0010312769,0.24276331,0.07863349,0.0025843529,0.13671659,0.19921073
0.0025039455,0.08725843,0.5944101,0.062182512,0.052762832,0.0015462834,0.0339,0.16543585
0.06868566,0.018875984,0.2749017,0.00046380184,0.017939815,0.5039377,0.017497526,0.097697735
0.3245039,0.23282823,0.14238527,0.00998781,0.036511417,0.065637425,0.17338768,0.014758313
0.263085,0.28126103,0.011723448,0.14371277,0.019809293,0.0003930416,0.2103399,0.06967549
0.0028800978,0.18774222,0.33288437,0.06670935,0.08039187,0.009335312,0.014261302,0.30579546
0.3325222,0.19451989,0.00057820324,0.025859484,0.05901594,0.007629786,0.030285798,0.3495887
0.09826459,0.29385954,0.22288847,0.027675444,0.018967088,0.0012081054,0.037124477,0.3000123
0.033116553,0.06174231,0.28600448,0.10681381,0.11792676,0.37553114,0.016808584,0.0020564012
0.14538418,0.16097853,0.31453288,0.16723683,0.046352606,0.041577563,0.11927597,0.0046614315
5.560344e-05,0.017919827,0.59657836,0.0013071506,0.010098145,0.3535691,0.014173993,0.0062977276
0.4908566,0.00118626,6.0952418e-05,0.000107790496,0.0063727777,2.2115977e-05,0.00064666104,0.5007469
0.080644526,0.021549778,0.019438978,0.14877409,0.36035818,0.24367648,0.009470311,0.11608762
0.04019875,0.060956657,0.53803587,0.033159114,0.0465548,0.14240617,0.088592246,0.050096422
0.085087,0.15585434,0.06495605,0.09533869,0.10144985,0.024875676,0.1911161,0.2813223
0.12511636,0.33642405,0.21932524,0.054259803,0.025764016,0.005892337,0.22565718,0.0075609903
0.09461474,0.22332679,0.007144941,0.17731932,0.0023167774,0.00016563151,0.46214747,0.032964274
0.23729527,0.09682527,0.10433707,0.07389575,0.115383334,0.19574733,0.15415739,0.022358557
0.09127283,0.09820493,0.058541402,0.00660085,0.066076435,0.31781822,0.12117951,0.24030589
0.10338838,0.0037519871,0.41182083,0.029048594,0.003239187,0.37320578,0.065509714,0.010035528
0.13527054,0.0960455,0.054822247,0.042381737,0.120428376,0.24231118,0.04722363,0.26151678
0.1611832,0.030474182,0.136772,0.14613263,0.23477629,0.045729637,0.1766129,0.06831914
0.28668198,0.13680854,0.00033960573,0.038575433,0.034868915,0.00032450692,0.113966145,0.3884349
0.122756235,0.12128523,0.0018033667,0.23846115,0.18653418,0.0008803014,0.138886,0.18939355
0.25492546,0.2779613,0.053765338,0.013218066,0.23772304,0.003968081,0.0801893,0.07824938
0.0011753142,0.12616019,0.2674578,0.09442747,0.048127405,0.005025834,0.024989743,0.4326362
0.024494132,0.20695165,0.025596952,0.21560568,0.0006672958,0.1409166,0.18047985,0.20528784
0.04951631,0.01460381,0.038086735,0.059481546,0.43272853,0.37171108,0.031989902,0.0018820686
0.0019148565,0.2923606,0.6117177,0.009013537,0.0012364934,0.0004192414,0.05204486,0.031292696
6.7125104e-05,0.24734542,0.3084175,0.1828956,0.0008332815,0.0010609662,0.24773847,0.011641617
0.33000463,0.049413126,0.04315954,0.12416163,0.27838123,0.03278443,0.06583019,0.07626519
0.00027585073,0.23844835,0.5864208,0.010672911,0.0016325958,0.00058040954,0.022634082,0.13933504
0.23739783,0.06868325,0.018682057,0.22128478,0.09239361,0.030212888,0.02043352,0.31091207
0.280836,0.046844296,0.044975184,0.090824686,0.15286642,0.07638937,0.0117761595,0.29548788
0.0035675163,0.00037217,0.013913781,0.0055591483,0.00016942625,0.95648354,0.015108934,0.0048255124
0.06798189,0.006174656,0.24431953,0.00833495,0.05202752,0.30490047,0.13806748,0.17819345
0.05201711,0.21308917,0.20541403,0.051785454,0.1697494,0.008144861,0.010578945,0.28922102
0.12505035,0.0050443257,0.011098847,0.1727641,0.1382511,0.16219205,0.1676423,0.21795696
0.2104724,0.12633127,0.01432723,0.17348126,0.18435019,0.0022767596,0.04858088,0.24017999
0.011542168,0.10696074,0.0033809622,0.39916605,0.11823938,0.00044268175,0.27581173,0.08445625
